,Techo termico transparente frosted plastcom 4mmx2.10mx11.98m,UND,"RD$18,042.20","RD$15,290.00",,Plasticos Comerciales - Materiales generales
,Techo termico bronce frosted plastcom 4mmx2.10mx11.98m,UND,"RD$18,042.20","RD$15,290.00",,Plasticos Comerciales - Materiales generales
,Techo termico transparente plastcom 4 pared 12mmx2.10mx11.98m,UND,"RD$38,822.00","RD$32,900.00",,Plasticos Comerciales - Materiales generales
,Techo termico bronce plastcom 4 pared 12mmx2.10mx11.98m,UND,"RD$25,070.00","RD$21,245.76",,Plasticos Comerciales - Materiales generales
,Láminas acanaladas USA indust.V-250 - Suntuf - 0.80mm x 1.06m x 11.98m,UND,"RD$8,280.00","RD$7,016.95",,Plasticos Comerciales - Materiales generales
,Láminas acanaladas USA indust.V-250  - 0.80mm x 1.09m x 11.98m,UND,"RD$7,820.00","RD$6,627.12",,Plasticos Comerciales - Materiales generales
,Láminas acanaladas USA indust.V-250 - Extura - 0.80mm x 1.09m x 11.98m,UND,"RD$7,820.00","RD$6,627.12",,Plasticos Comerciales - Materiales generales
,Láminas acanaladas USA Sunsky 12 - 0.80mm x 0.965m x 11.98m,UND,"RD$7,015.00","RD$5,944.92",,Plasticos Comerciales - Materiales generales
,Láminas acanaladas Industrial 12 - 0.80mm x 0.965m x 11.98m,UND,"RD$7,015.00","RD$5,944.92",,Plasticos Comerciales - Materiales generales
,Láminas acanaladas Industrial 12 - Extura - 0.80mm x 0.965m x 11.98m,UND,"RD$7,015.00","RD$5,944.92",,Plasticos Comerciales - Materiales generales
,Láminas acanaladas Blanco opaco PVC ondulada 1mm x 0.86m x 10.99m,UND,"RD$3,450.00","RD$2,923.73",,Plasticos Comerciales - Materiales generales
,Láminas acanaladas Transp. perfil hierro  ondulada - Policarbonato 0.70mm x 0.81 x 10.99m,UND,"RD$4,255.00","RD$3,605.93",,Plasticos Comerciales - Materiales generales
,"Policarbonato seguridad transparente palshield fe500 12.7mm 48""x96""",UND,"RD$90,860.00","RD$77,000.00",,Plasticos Comerciales - Materiales generales
,"Policarbonato seguridad transparente palshield ul6-1250 32mm 48""x96""",UND,"RD$207,680.00","RD$176,000.00",,Plasticos Comerciales - Materiales generales
,"Policarbonato transparente palsun .080"" 4'x8'",UND,"RD$5,192.00","RD$4,400.00",,Plasticos Comerciales - Materiales generales
,Policarbonato transparente palsun 1mm 4'x8',UND,"RD$3,115.20","RD$2,640.00",,Plasticos Comerciales - Materiales generales
,"Policarbonato transparente polygal uv2 1/2"" 4'x8'",UND,"RD$334,267.20","RD$283,277.29",,Plasticos Comerciales - Materiales generales
,"Policarbonato transparente polygal uv2 0.024"" 4'x8'",UND,"RD$2,336.40","RD$1,980.00",,Plasticos Comerciales - Materiales generales
,"Policarbonato transparente polygal uv2 1/8"" 6.725'x16'",UND,"RD$26,219.60","RD$22,220.00",,Plasticos Comerciales - Materiales generales
,"Policarbonato transparente polygal uv2 3/16"" 6.725'x16'",UND,"RD$41,406.20","RD$35,090.00",,Plasticos Comerciales - Materiales generales
,"Policarbonato transparente polygal uv2 3/16"" 6.725'x19'",UND,"RD$49,194.20","RD$41,690.00",,Plasticos Comerciales - Materiales generales
,"Policarbonato transparente plastcom uv2 1/8"" 6.725'x16'",UND,"RD$23,623.60","RD$20,020.00",,Plasticos Comerciales - Materiales generales
,"Policarbonato transparente plastcom uv2 3/16"" 6.725'x16'",UND,"RD$37,634.92","RD$31,894.00",,Plasticos Comerciales - Materiales generales
,"Policarbonato transparente polygal uv2 .080"" 4'x8'",UND,"RD$5,192.00","RD$4,400.00",,Plasticos Comerciales - Materiales generales
,Teja gris mate Duramit PVC 2.5mmx1.04x5.68m  ,UND,"RD$6,238.66","RD$5,287.00",,Plasticos Comerciales - Materiales generales
,"Teja roja paltile 43-1/4""X29-1/2""",UND,"RD$2,626.68","RD$2,226.00",,Plasticos Comerciales - Materiales generales
,Teja rojo mate Duramit 2.5mmx1.04x5.68m  ,UND,"RD$6,238.66","RD$5,287.00",,Plasticos Comerciales - Materiales generales
,Teja verde mate Duramit PVC 2.5mmx1.04x5.68m  ,UND,"RD$6,238.66","RD$5,287.00",,Plasticos Comerciales - Materiales generales
,Caballete p/tejas gris / rojo  teja pvc duramit 2.5mm x 1.04m,UND,RD$985.30,RD$835.00,,Plasticos Comerciales - Materiales generales
,"Caballete p/tejas rojo paltile 6-3/4""x43-1/4""",UND,"RD$1,970.60","RD$1,670.00",,Plasticos Comerciales - Materiales generales
,"Caballete p/tejas rojo  paltile 7""x7""x96""",UND,"RD$1,149.32",RD$974.00,,Plasticos Comerciales - Materiales generales
,Caballete p/tejas verde mate pvc duramit 2.5mm x 1.04m,UND,RD$985.30,RD$835.00,,Plasticos Comerciales - Materiales generales
,"Empalme p/tejas cubre falta roja teja paltile 2-3/4""x6-1/4""x78.7""",UND,RD$738.68,RD$626.00,,Plasticos Comerciales - Materiales generales
,Empalme p/tejas gris mateduramit 1.04m,UND,"RD$1,026.60",RD$870.00,,Plasticos Comerciales - Materiales generales
,"Empalme p/tejas roja paltile 2""x4""x96""",UND,RD$738.68,RD$626.00,,Plasticos Comerciales - Materiales generales
,Empalme p/tejas rojo mate duramit 1.04m,UND,"RD$1,026.60",RD$870.00,,Plasticos Comerciales - Materiales generales
,Empalme p/tejas verde mate duramit 1.04m,UND,"RD$1,026.60",RD$870.00,,Plasticos Comerciales - Materiales generales
,"Empalme p/tejas verde perfil hierro 6""x81""",UND,"RD$1,026.60",RD$870.00,,Plasticos Comerciales - Materiales generales
,Fascia madera blanca colourmix 63x10mmx2.9m,UND,RD$611.24,RD$518.00,,Plasticos Comerciales - Materiales generales
,Fascia madera marron oscuro 150-25c 63x10mmx2.9m,UND,RD$611.24,RD$518.00,,Plasticos Comerciales - Materiales generales
,Fascia madera perfil l ipe proyecto 50x50mm x 3.6m 230387,UND,"RD$1,416.00","RD$1,200.00",,Plasticos Comerciales - Materiales generales
,Fascia madera hpc wpc 70x10x5800mm chocolate part. no. 230360,UND,"RD$2,242.00","RD$1,900.00",,Plasticos Comerciales - Materiales generales
,Fascia madera hpc wpc 70x10x5800mm teak brown part. no. 230362,UND,"RD$2,242.00","RD$1,900.00",,Plasticos Comerciales - Materiales generales
,Fascia madera coshield premium wc 142x13x5800mm oak vintage part. no. 230378,UND,"RD$4,602.00","RD$3,900.00",,Plasticos Comerciales - Materiales generales
,,,,,,
,TORNILLOS,,,,,
,"Tarugo rojo 7/32"" x 1-1/2""",UND,RD$1.93,RD$1.64,,MINIBANNER CON LINK
,"Tarugo verde 1/4"" x 1-1/2""",UND,RD$2.50,RD$2.12,,MINIBANNER CON LINK
,"Tarugo azul 5/16"" x 1-1/2""",UND,RD$2.50,RD$2.12,,MINIBANNER CON LINK
,"Tarugo naranja 3/8"" x 1-1/2""",UND,RD$2.75,RD$2.33,,MINIBANNER CON LINK
,Tarugo azul con tornillo   ,UND,RD$3.10,RD$2.63,,MINIBANNER CON LINK
,"Tornillo tirafondo 6 x 1""",UND,RD$1.15,RD$0.97,,MINIBANNER CON LINK
,"Tornillo tirafondo 8 x 1""",UND,RD$2.81,RD$2.38,,MINIBANNER CON LINK
,"Tornillo tirafondo 10 x 1""",UND,RD$2.50,RD$2.12,,MINIBANNER CON LINK
,"Tornillo tirafondo 12 x 1""",UND,RD$2.75,RD$2.33,,MINIBANNER CON LINK
,"Tornillo tirafondo 14 x 1""",UND,RD$3.50,RD$2.97,,MINIBANNER CON LINK
,"Tornillo tirafondo 14 x 3""",UND,RD$4.50,RD$3.81,,MINIBANNER CON LINK
,,,,,,
,CABLES DE ACERO TRENZADO,,,,,
,"Cable de acero sin forro 1/16"" 1.5mm",PL,RD$4.37,RD$3.70,,MINIBANNER CON LINK
,"Cable de acero sin forro 3/32"" 2.0mm",PL,RD$7.28,RD$6.17,,MINIBANNER CON LINK
,"Cable de acero sin forro 1/8"" 3.0mm",PL,RD$9.46,RD$8.02,,MINIBANNER CON LINK
,"Cable de acero sin forro 5/32"" 4.0mm",PL,RD$10.34,RD$8.76,,MINIBANNER CON LINK
,"Cable de acero sin forro 3/16"" 5.0mm",PL,RD$14.17,RD$12.01,,MINIBANNER CON LINK
,"Cable de acero sin forro 1/4"" 6mm",PL,RD$18.20,RD$15.42,,MINIBANNER CON LINK
,"Cable de acero sin forro 5/16"" 8.0mm",PL,RD$28.14,RD$23.85,,MINIBANNER CON LINK
,"Cable de acero sin forro 3/8"" 10mm",PL,RD$42.74,RD$36.22,,MINIBANNER CON LINK
,"Cable de acero sin forro 1/2"" 12.0mm",PL,RD$48.06,RD$40.73,,MINIBANNER CON LINK
,"Cable de acero con forro 1/16"" 1.5mm",PL,RD$4.72,RD$4.00,,MINIBANNER CON LINK
,"Cable de acero con forro 3/32"" 2.0mm",PL,RD$4.32,RD$3.66,,MINIBANNER CON LINK
,"Cable de acero con forro 1/8"" 3.0mm",PL,RD$7.00,RD$5.93,,MINIBANNER CON LINK
,"Cable de acero con forro 5/32"" 4.0mm",PL,RD$9.00,RD$7.63,,MINIBANNER CON LINK
,"Cable de acero con forro 3/16"" 5.0mm",PL,RD$14.00,RD$11.86,,MINIBANNER CON LINK
,"Cable de acero con forro 1/4"" 6mm",PL,RD$21.00,RD$17.80,,MINIBANNER CON LINK
,"Cable de acero con forro 5/16"" 8.0mm",PL,RD$28.00,RD$23.73,,MINIBANNER CON LINK
,"Cable de acero con forro 3/8"" 10mm",PL,RD$42.00,RD$35.59,,MINIBANNER CON LINK
,"Cable de acero con forro 1/2"" 12.0mm",PL,RD$42.00,RD$35.59,,MINIBANNER CON LINK
,,,,,,
,YESO - TODO COSTO,,,,,
,Pañetes en Yeso en paredes,M2,RD$488.25,RD$413.77,,MINIBANNER CON LINK
,Pañetes en Yeso en techos y vigas,M2,RD$509.25,RD$431.57,,MINIBANNER CON LINK
,Plafones en Laminas -Panderetas Yeso,M2,"RD$2,515.00","RD$2,131.36",,MINIBANNER CON LINK
,Cornisas,ML,RD$522.00,RD$442.37,,MINIBANNER CON LINK
,"Roseta 16""",UND,RD$450.00,RD$381.36,,MINIBANNER CON LINK
,"Roseta 24""",UND,RD$580.00,RD$491.53,,MINIBANNER CON LINK
,Cantos en Yeso,ML,RD$195.00,RD$165.25,,MINIBANNER CON LINK
,,,,,,
,TUBERIAS DE HORMIGON,,,,,
,"Tubo de Hormigon simple de   8"" x 1.00m",UND,RD$892.50,RD$756.36,,MINIBANNER CON LINK
,"Tubos de Hormigon simple de 12"" x 1.10m",UND,"RD$1,200.00","RD$1,016.95",,MINIBANNER CON LINK
,Tubos de Hormigon simple de 15¨ x 1.10m,UND,"RD$2,280.00","RD$1,932.20",,MINIBANNER CON LINK
,Tubos de Hormigon simple de 18¨ x 1.10m,UND,"RD$2,580.00","RD$2,186.44",,MINIBANNER CON LINK
,Tubos de Hormigon armado de 21¨ x 1.20m,UND,"RD$2,940.00","RD$2,491.53",,MINIBANNER CON LINK
,Tubos de Hormigon armado de 24¨ x 1.20m,UND,"RD$3,540.00","RD$3,000.00",,MINIBANNER CON LINK
,Tubos de Hormigon armado de 30¨ x 1.20m,UND,"RD$5,156.60","RD$4,370.00",,MINIBANNER CON LINK
,Tubos de Hormigon armado de 36¨ x 1.20m,UND,"RD$6,254.00","RD$5,300.00",,MINIBANNER CON LINK
,Tubos de Hormigon armado de 42¨ x 1.20m,UND,"RD$9,440.00","RD$8,000.00",,MINIBANNER CON LINK
,Tubos de Hormigon armado de 48¨ x 1.20m,UND,"RD$9,877.00","RD$8,370.34",,MINIBANNER CON LINK
,Tubos de Hormigon armado de 60¨ x 1.20m,UND,"RD$17,877.00","RD$15,150.00",,MINIBANNER CON LINK
,Tubos de Hormigon armado de 72¨ x 1.20m,UND,"RD$23,400.00","RD$19,830.51",,MINIBANNER CON LINK
,,,,,,
,TUBERIAS Y PIEZAS PVC PRESION - SCH-40,,,,,
,"Tubo ½""x19' PVC SCH-40",UND,RD$155.00,RD$131.36,,MINIBANNER CON LINK
,"Tubo ¾""x19' PVC SCH-40",UND,RD$210.00,RD$177.97,,MINIBANNER CON LINK
,"Tubo 1""x19' PVC SCH-40",UND,RD$289.00,RD$244.92,,MINIBANNER CON LINK
,"Tubo 1-½""x19' PVC SCH-40",UND,RD$530.00,RD$449.15,,MINIBANNER CON LINK
,"Tubo 2""x19' PVC SCH-40",UND,RD$660.00,RD$559.32,,MINIBANNER CON LINK
,"Tubo 3""x19' PVC SCH-40",UND,"RD$1,395.00","RD$1,182.20",,MINIBANNER CON LINK
,"Tubo 4""x19' PVC SCH-40",UND,"RD$1,925.00","RD$1,631.36",,MINIBANNER CON LINK
,"Tubo 6""x19' PVC SCH-40",UND,"RD$3,710.00","RD$3,144.07",,MINIBANNER CON LINK
,"Tubo 8""x19' PVC SCH-40",UND,"RD$5,780.00","RD$4,898.31",,MINIBANNER CON LINK
,"Tubo ½""x19' PVC SCH-80 gris",UND,RD$365.00,RD$309.32,,MINIBANNER CON LINK
,"Tubo ¾""x19' PVC SCH-80 gris",UND,RD$505.00,RD$427.97,,MINIBANNER CON LINK
,"Tubo 1""x19' PVC SCH-80 gris",UND,RD$749.00,RD$634.75,,MINIBANNER CON LINK
,"Tubo 1-½""x19' PVC SCH-80 gris",UND,"RD$1,323.00","RD$1,121.19",,MINIBANNER CON LINK
,"Tubo 2""x19' PVC SCH-80 gris",UND,"RD$1,705.00","RD$1,444.92",,MINIBANNER CON LINK
,"Tubo 3""x19' PVC SCH-80 gris",UND,"RD$2,123.00","RD$1,799.15",,MINIBANNER CON LINK
,"Tubo 4""x19' PVC SCH-80 gris",UND,"RD$3,820.00","RD$3,237.29",,MINIBANNER CON LINK
,"Codo 1/2"" x 90 PVC presión",UND,RD$7.00,RD$5.93,,MINIBANNER CON LINK
,"Codo 3/4"" x 90 PVC presión",UND,RD$12.00,RD$10.17,,MINIBANNER CON LINK
,"Codo 1"" x 90 PVC presión",UND,RD$19.00,RD$16.10,,MINIBANNER CON LINK
,"Codo 1-1/2"" x 90 PVC presión",UND,RD$36.00,RD$30.51,,MINIBANNER CON LINK
,"Codo 2"" x 90 PVC presión",UND,RD$53.00,RD$44.92,,MINIBANNER CON LINK
,"Codo 3"" x 90 PVC presión",UND,RD$158.00,RD$133.90,,MINIBANNER CON LINK
,"Codo 4"" x 90 PVC presión",UND,RD$289.00,RD$244.92,,MINIBANNER CON LINK
,"Codo 6"" x 90 PVC presión",UND,RD$295.00,RD$250.00,,MINIBANNER CON LINK
,"Codo 8"" x 45 PVC presión",UND,"RD$6,698.00","RD$5,676.27",,MINIBANNER CON LINK
,"Codo 8"" x 90 PVC presión",UND,"RD$4,295.00","RD$3,639.83",,MINIBANNER CON LINK
,"Codo 1/2"" x 45 PVC presión",UND,RD$9.00,RD$7.63,,MINIBANNER CON LINK
,"Codo 3/4"" x 45 PVC presión",UND,RD$10.00,RD$8.47,,MINIBANNER CON LINK
,"Codo 1"" x 45 PVC presión",UND,RD$19.00,RD$16.10,,MINIBANNER CON LINK
,"Codo 1-1/2"" x 45 PVC presión",UND,RD$32.00,RD$27.12,,MINIBANNER CON LINK
,"Codo 2"" x 45 PVC presión",UND,RD$46.00,RD$38.98,,MINIBANNER CON LINK
,"Codo 3"" x 45 PVC presión",UND,RD$125.00,RD$105.93,,MINIBANNER CON LINK
,"Codo 4"" x 45 PVC presión",UND,RD$195.00,RD$165.25,,MINIBANNER CON LINK
,"Codo 6"" x 45 PVC presión",UND,RD$904.00,RD$766.10,,MINIBANNER CON LINK
,"Tee 1/2"" PVC presión",UND,RD$11.00,RD$9.32,,MINIBANNER CON LINK
,"Tee 3/4"" PVC presión",UND,RD$19.00,RD$16.10,,MINIBANNER CON LINK
,"Tee 1"" PVC presión",UND,RD$23.00,RD$19.49,,MINIBANNER CON LINK
,"Tee 1-1/2"" PVC presión",UND,RD$51.00,RD$43.22,,MINIBANNER CON LINK
,"Tee 2"" PVC presión",UND,RD$73.00,RD$61.86,,MINIBANNER CON LINK
,"Tee 3"" PVC presión",UND,RD$235.00,RD$199.15,,MINIBANNER CON LINK
,"Tee 4"" PVC presión",UND,RD$362.00,RD$306.78,,MINIBANNER CON LINK
,"Adaptador hembra 1/2"" PVC presión",UND,RD$5.90,RD$5.00,,MINIBANNER CON LINK
,"Adaptador hembra 3/4"" PVC presión",UND,RD$8.00,RD$6.78,,MINIBANNER CON LINK
,"Adaptador hembra 1"" PVC presión",UND,RD$14.00,RD$11.86,,MINIBANNER CON LINK
,"Adaptador hembra 1-1/2"" PVC presión",UND,RD$26.00,RD$22.03,,MINIBANNER CON LINK
,"Adaptador hembra 2"" PVC presión",UND,RD$40.00,RD$33.90,,MINIBANNER CON LINK
,"Adaptador hembra 3"" PVC presión",UND,RD$217.00,RD$183.90,,MINIBANNER CON LINK
,"Adaptador hembra 4"" PVC presión",UND,RD$306.00,RD$259.32,,MINIBANNER CON LINK
,"Adaptador macho 1/2"" PVC presión",UND,RD$5.00,RD$4.24,,MINIBANNER CON LINK
,"Adaptador macho 3/4"" PVC presión",UND,RD$9.00,RD$7.63,,MINIBANNER CON LINK
,"Adaptador macho 1"" PVC presión",UND,RD$14.00,RD$11.86,,MINIBANNER CON LINK
,"Adaptador macho 1-1/2"" PVC presión",UND,RD$22.00,RD$18.64,,MINIBANNER CON LINK
,"Adaptador macho 2"" PVC presión",UND,RD$36.00,RD$30.51,,MINIBANNER CON LINK
,"Adaptador macho 3"" PVC presión",UND,RD$97.00,RD$82.20,,MINIBANNER CON LINK
,"Adaptador macho 4"" PVC presión",UND,RD$184.00,RD$155.93,,MINIBANNER CON LINK
,"Adaptador macho 6"" PVC presión",UND,RD$231.00,RD$195.76,,MINIBANNER CON LINK
,"Tapón hembra 1/2"" PVC presión",UND,RD$8.00,RD$6.78,,MINIBANNER CON LINK
,"Tapón hembra 3/4"" PVC presión",UND,RD$9.00,RD$7.63,,MINIBANNER CON LINK
,"Tapón hembra 1"" PVC presión",UND,RD$14.00,RD$11.86,,MINIBANNER CON LINK
,"Tapón hembra 1-1/2"" PVC presión",UND,RD$28.00,RD$23.73,,MINIBANNER CON LINK
,"Tapón hembra 2"" PVC presión",UND,RD$23.00,RD$19.49,,MINIBANNER CON LINK
,"Tapón hembra 3"" PVC presión",UND,RD$74.00,RD$62.71,,MINIBANNER CON LINK
,"Tapón hembra 4"" PVC presión",UND,RD$97.00,RD$82.20,,MINIBANNER CON LINK
,"Reducción 3/4"" a 1/2"" PVC presión",UND,RD$7.00,RD$5.93,,MINIBANNER CON LINK
,"Reducción 1"" a 1/2"" PVC presión",UND,RD$8.00,RD$6.78,,MINIBANNER CON LINK
,"Reducción 1"" a 3/4"" PVC presión",UND,RD$11.00,RD$9.32,,MINIBANNER CON LINK
,"Reducción 1-1/2"" a 1/2"" PVC presión",UND,RD$18.00,RD$15.25,,MINIBANNER CON LINK
,"Reducción 1-1/2"" a 1"" PVC presión",UND,RD$38.00,RD$32.20,,MINIBANNER CON LINK
,"Reducción 2"" a 1"" PVC presión",UND,RD$35.00,RD$29.66,,MINIBANNER CON LINK
,"Reducción 3"" a 2"" PVC presión",UND,RD$110.00,RD$93.22,,MINIBANNER CON LINK
,"Reducción 4"" a 2"" PVC presión",UND,RD$220.00,RD$186.44,,MINIBANNER CON LINK
,"Reducción 4"" a 3"" PVC presión",UND,RD$290.00,RD$245.76,,MINIBANNER CON LINK
,"Junta Dresser PVC 1/2""",UND,RD$41.00,RD$34.75,,MINIBANNER CON LINK
,"Junta Dresser PVC 3/4""",UND,RD$74.00,RD$62.71,,MINIBANNER CON LINK
,"Junta Dresser PVC 1""",UND,RD$120.00,RD$101.69,,MINIBANNER CON LINK
,"Junta Dresser PVC 1-1/2""",UND,RD$165.00,RD$139.83,,MINIBANNER CON LINK
,"Junta Dresser PVC 2""",UND,RD$231.00,RD$195.76,,MINIBANNER CON LINK
,"Junta Dresser PVC 3""",UND,RD$638.00,RD$540.68,,MINIBANNER CON LINK
,"Junta Dresser PVC 4""",UND,RD$793.00,RD$672.03,,MINIBANNER CON LINK
,"Check horizontal 1/2""",UND,RD$467.00,RD$395.76,,MINIBANNER CON LINK
,"Check horizontal 3/4""",UND,RD$585.00,RD$495.76,,MINIBANNER CON LINK
,"Check horizontal 1""",UND,RD$825.00,RD$699.15,,MINIBANNER CON LINK
,"Check horizontal 1-1/2""",UND,"RD$1,535.00","RD$1,300.85",,MINIBANNER CON LINK
,"Check vertical 1/2""",UND,RD$515.00,RD$436.44,,MINIBANNER CON LINK
,"Check vertical 3/4""",UND,RD$695.00,RD$588.98,,MINIBANNER CON LINK
,"Check vertical 1""",UND,RD$915.00,RD$775.42,,MINIBANNER CON LINK
,"Check vertical 1-1/2""",UND,"RD$1,995.00","RD$1,690.68",,MINIBANNER CON LINK
,"Llave de paso de bola palanca 1/4""",UND,RD$343.00,RD$290.68,,MINIBANNER CON LINK
,"Llave de paso de bola palanca 1/2""",UND,RD$395.00,RD$334.75,,MINIBANNER CON LINK
,"Llave de paso de bola palanca 3/4""",UND,RD$595.00,RD$504.24,,MINIBANNER CON LINK
,"Llave de paso de bola palanca 1""",UND,RD$855.00,RD$724.58,,MINIBANNER CON LINK
,"Llave de paso de bola palanca 1-1/2""",UND,RD$945.00,RD$800.85,,MINIBANNER CON LINK
,"Llave de bola mariposa 1/2""",UND,RD$295.00,RD$250.00,,MINIBANNER CON LINK
,"Llave de bola mariposa 3/4""",UND,RD$392.00,RD$332.20,,MINIBANNER CON LINK
,,,,,,
,TUBERIAS Y PIEZAS PVC DRENAJE,,,,,
,Cemento PVC OATEY 32oz,UND,"RD$1,095.00",RD$927.97,,MINIBANNER CON LINK
,Cemento PVC OATEY 16oz,UND,RD$677.00,RD$573.73,,MINIBANNER CON LINK
,Cemento PVC OATEY 8oz,UND,RD$428.00,RD$362.71,,MINIBANNER CON LINK
,Cemento PVC OATEY 4oz,UND,RD$510.00,RD$432.20,,MINIBANNER CON LINK
,"Tubo ½""x19' PVC SDR-26",UND,RD$70.00,RD$59.32,,MINIBANNER CON LINK
,"Tubo ¾""x19' PVC SDR-26",UND,RD$95.00,RD$80.51,,MINIBANNER CON LINK
,"Tubo 1""x19' PVC SDR-26",UND,RD$145.00,RD$122.88,,MINIBANNER CON LINK
,"Tubo 1-½""x19' PVC SDR-26",UND,RD$355.00,RD$300.85,,MINIBANNER CON LINK
,"Tubo 2""x19' PVC SDR-26",UND,RD$560.00,RD$474.58,,MINIBANNER CON LINK
,"Tubo 3""x19' PVC SDR-26",UND,RD$995.00,RD$843.22,,MINIBANNER CON LINK
,"Tubo 4""x19' PVC SDR-26",UND,"RD$1,705.00","RD$1,444.92",,MINIBANNER CON LINK
,"Tubo 6""x19' PVC SDR-26",UND,"RD$2,045.00","RD$1,733.05",,MINIBANNER CON LINK
,"Tubo 8""x19' PVC SDR-26",UND,"RD$4,810.00","RD$4,076.27",,MINIBANNER CON LINK
,"Tubo 1-1/2""x19 PVC SDR-41",UND,RD$225.00,RD$190.68,,MINIBANNER CON LINK
,"Tubo 2""x19 PVC SDR-41",UND,RD$325.00,RD$275.42,,MINIBANNER CON LINK
,"Tubo 3""x19 PVC SDR-41",UND,RD$595.00,RD$504.24,,MINIBANNER CON LINK
,"Tubo 4""x19 PVC SDR-41",UND,RD$995.00,RD$843.22,,MINIBANNER CON LINK
,"Tubo 6""x19 PVC SDR-41",UND,"RD$2,045.00","RD$1,733.05",,MINIBANNER CON LINK
,"Tubo 8""x19 PVC SDR-41",UND,"RD$3,485.00","RD$2,953.39",,MINIBANNER CON LINK
,"Tubo 1""x19' PVC DRENAJE",UND,RD$192.00,RD$162.71,,MINIBANNER CON LINK
,"Tubo 1-1/2""x19' PVC DRENAJE",UND,RD$210.00,RD$177.97,,MINIBANNER CON LINK
,"Tubo 2""x19' PVC DRENAJE",UND,RD$276.00,RD$233.90,,MINIBANNER CON LINK
,"Tubo 3""x19' PVC DRENAJE",UND,RD$398.00,RD$337.29,#REF!,MINIBANNER CON LINK
,"Tubo 4""x19' PVC DRENAJE",UND,RD$655.00,RD$555.08,,MINIBANNER CON LINK
,"Tubo 6""x19' PVC DRENAJE",UND,"RD$1,495.00","RD$1,266.95",,MINIBANNER CON LINK
,"Tubo 8""x19' PVC DRENAJE",UND,"RD$2,250.00","RD$1,906.78",,MINIBANNER CON LINK
,"Codo 2"" x 90 PVC Drenaje",UND,RD$32.00,RD$27.12,,MINIBANNER CON LINK
,"Codo 3"" x 90 PVC Drenaje",UND,RD$88.00,RD$74.58,,MINIBANNER CON LINK
,"Codo 4"" x 90 PVC Drenaje",UND,RD$147.00,RD$124.58,,MINIBANNER CON LINK
,"Codo 6"" x 90 PVC Drenaje",UND,RD$351.00,RD$297.46,,MINIBANNER CON LINK
,"Codo 2"" x 45 PVC Drenaje",UND,RD$24.00,RD$20.34,,MINIBANNER CON LINK
,"Codo 3"" x 45 PVC drenaje",UND,RD$56.00,RD$47.46,,MINIBANNER CON LINK
,"Codo 4"" x 45 PVC Drenaje",UND,RD$88.00,RD$74.58,,MINIBANNER CON LINK
,"Codo 6"" x 45 PVC Drenaje",UND,RD$291.00,RD$246.61,,MINIBANNER CON LINK
,"Tee 1-1/2"" PVC drenaje",UND,RD$55.00,RD$46.61,,MINIBANNER CON LINK
,"Tee 2"" PVC drenaje",UND,RD$85.00,RD$72.03,,MINIBANNER CON LINK
,"Tee 3"" PVC drenaje",UND,RD$215.00,RD$182.20,,MINIBANNER CON LINK
,"Tee 4"" PVC drenaje",UND,RD$350.00,RD$296.61,,MINIBANNER CON LINK
,"Tee 6"" PVC drenaje",UND,RD$505.00,RD$427.97,,MINIBANNER CON LINK
,"Tee 3"" x 2"" PVC drenaje",UND,RD$155.00,RD$131.36,,MINIBANNER CON LINK
,"Tee 4"" x 2"" PVC drenaje",UND,RD$245.00,RD$207.63,,MINIBANNER CON LINK
,"Tee 4"" x 3"" PVC drenaje",UND,RD$325.00,RD$275.42,,MINIBANNER CON LINK
,"Tee 6"" x 4"" PVC drenaje",UND,RD$820.00,RD$694.92,,MINIBANNER CON LINK
,"Yee 2"" x 2"" PVC drenaje",UND,RD$85.00,RD$72.03,,MINIBANNER CON LINK
,"Yee 3"" x 3"" PVC drenaje",UND,RD$150.00,RD$127.12,,MINIBANNER CON LINK
,"Yee 4"" x 4"" PVC Drenaje",UND,RD$340.00,RD$288.14,,MINIBANNER CON LINK
,"Yee 6"" a 6"" PVC Drenaje",UND,RD$901.00,RD$763.56,,MINIBANNER CON LINK
,"Yee 3"" a 2"" PVC Drenaje",UND,RD$223.00,RD$188.98,,MINIBANNER CON LINK
,"Yee 4"" a 2"" PVC Drenaje",UND,RD$205.00,RD$173.73,,MINIBANNER CON LINK
,"Yee 4"" a 3"" PVC Drenaje",UND,RD$239.00,RD$202.54,,MINIBANNER CON LINK
,"Sifón 2"" PVC drenaje",UND,RD$175.00,RD$148.31,,MINIBANNER CON LINK
,"Sifón 4"" PVC drenaje",UND,RD$720.00,RD$610.17,,MINIBANNER CON LINK
,"Reducción 2"" a 1-1/2"" PVC drenaje",UND,RD$35.00,RD$29.66,,MINIBANNER CON LINK
,"Reducción 4"" x 2"" PVC drenaje",UND,RD$66.00,RD$55.93,,MINIBANNER CON LINK
,"Reducción 4"" x 3"" PVC drenaje",UND,RD$77.00,RD$65.25,,MINIBANNER CON LINK
,"Reducción 6"" x 4"" PVC drenaje",UND,RD$504.00,RD$427.12,,MINIBANNER CON LINK
,,,,,,
,TUBERIAS POLIETILENO Y PIEZAS BRONCE,,,,,
,Tubería Flexible Polietileno 12mm - PARA GLP,PIE,RD$20.00,RD$16.95,,MINIBANNER CON LINK
,Tubería Flexible Polietileno 15mm,PIE,RD$29.00,RD$24.58,,MINIBANNER CON LINK
